building_id,arm,n_origins,nmae,nrmse,mape
Eagle_public_Minnie,zeroshot,28,0.11104111048865756,0.1405140178342752,10.771587572233658
Fox_education_Kim,zeroshot,28,0.34400688534751056,0.4154315450726616,77.28406311374701
Fox_lodging_Wallace,zeroshot,28,0.15754812785765823,0.18750773803949314,16.842409981892143
Fox_office_Berniece,zeroshot,28,0.4773186353086954,0.5814692238698157,53.900505906468446
Fox_public_Denny,zeroshot,28,0.09345349216874832,0.12028036321820258,9.85301795147467
Gator_office_August,zeroshot,28,0.2580763672406269,0.38702654988057944,778.0993627182381
Gator_public_Nettie,zeroshot,28,0.2272533678506312,0.3392511212373788,48.08114735563762
Gator_warehouse_Stacie,zeroshot,28,0.20747406753636985,0.28012469142530877,45.66747738275697
Hog_assembly_Pedro,zeroshot,28,0.2889223752159106,0.3608877689742457,30.833186693120513
Hog_education_George,zeroshot,28,0.08610891790794317,0.10375388610496582,8.410103968294528
Hog_lodging_Mauricio,zeroshot,28,0.20085247603346373,0.23141639968228087,22.324074997613845
Hog_office_Randi,zeroshot,28,0.3158767334898948,0.3648404112149858,31.63477690381556
Hog_parking_Bernardo,zeroshot,28,0.1689596512527186,0.19726522991954976,16.734513875529665
Hog_public_Gerard,zeroshot,28,0.3099920606750616,0.3428710100130434,38.73101289053811
Lamb_education_Mae,zeroshot,28,0.6302195018968177,0.800308923728339,73.17384014592069
Lamb_education_Mckenzie,zeroshot,28,0.5434960341706631,0.754646777857128,52.71628032885276
Lamb_industrial_Willard,zeroshot,28,2.891060102211971,3.426632318830628,289.10601022119715
Lamb_lodging_Burt,zeroshot,28,0.7579843243786158,0.8779692068380169,103.64156463857779
Lamb_office_Jo,zeroshot,28,1.445530061253521,1.7133161718539103,144.5530061253521
Moose_education_Leland,zeroshot,28,0.22409251628007387,0.24906338617461996,22.126243580177807
Moose_education_Ricardo,zeroshot,28,0.11095965323476391,0.13434953929664267,10.78380548489207
Mouse_health_Modesto,zeroshot,28,,,2891060121.3283367
Panther_education_Edna,zeroshot,28,0.20972210102490518,0.25106013477895994,23.286105218504886
Panther_education_Teofila,zeroshot,28,0.288252882729315,0.3467181352723118,34.50562063006006
Panther_office_Larry,zeroshot,28,0.449607032022323,0.4944769130903947,53.49543989203225
Peacock_education_Pasquale,zeroshot,28,0.051902924994528345,0.0631774904078194,5.237546225630138
Peacock_lodging_James,zeroshot,28,0.1811704880954873,0.21187949767591277,19.178164773574665
Peacock_office_Effie,zeroshot,28,0.28718393751095,0.3486547230107402,33.31387954043386
Rat_assembly_Ezequiel,zeroshot,28,0.27449747172626726,0.3412015729197822,31.78285634415979
Rat_education_Kelsey,zeroshot,28,0.14146621657643207,0.17961532567532254,13.74438832117807
Rat_education_Robyn,zeroshot,28,0.20938413120509547,0.23319566277602521,21.740965752764275
Rat_other_Lan,zeroshot,28,0.16022759562360717,0.19319611228454697,34.600974078480945
Robin_assembly_Colleen,zeroshot,28,0.30100895056650534,0.3795891761504082,42.0806191117272
Robin_education_Della,zeroshot,28,0.3783592893260109,0.4913908710083934,138.71410300105794
Robin_public_Cami,zeroshot,28,0.2747043667443354,0.3495700406814374,38.389626627125104
Swan_unknown_Esteban,zeroshot,28,0.1935211455801837,0.22061661109537603,20.481199431185434
Wolf_education_Roderick,zeroshot,28,0.4015758432357418,0.5282373806315248,185.80941027325565
Wolf_office_Elisabeth,zeroshot,28,0.06936725986696907,0.0854990831985123,6.922040644823399
Wolf_office_Nadia,zeroshot,28,0.2726983809005203,0.3178562350139434,27.635249009535283
Wolf_public_Norma,zeroshot,28,0.5134030761619426,0.6021002180957336,70.50395927563494
Wolf_retail_Toshia,zeroshot,28,0.7936058581317221,0.8701446797193682,128.2651251651178
